gene_callers_id,function,rao_score,source,test_result
2569280,Transcription,NaN,COG20_CATEGORY,true
2389799,"dTDP-glucose 4,6-dehydratase [EC:4.2.1.46]",NaN,KOfam,true
2408233,tRNA G18 (ribose-2'-O)-methylase SpoU (SpoU) (PDB:1GZ0),NaN,COG20_FUNCTION,true
2390548,Protease II (PtrB) (PDB:4BP9),NaN,COG20_FUNCTION,true
2378417,NAD biosynthesis,NaN,COG20_PATHWAY,true
2408324,"Posttranslational modification, protein turnover, chaperones",NaN,COG20_CATEGORY,true
2408225,gamma-polyglutamate biosynthesis protein CapA,NaN,KOfam,true
2366533,Coenzyme transport and metabolism,NaN,COG20_CATEGORY,true
2366586,KEGG Orthology (KO)>>>09100 Metabolism>>>09107 Glycan biosynthesis and metabolism>>>00552 Teichoic acid biosynthesis [PATH:ko00552]!!!Enzymes>>>2. Transferases>>>2.4  Glycosyltransferases>>>2.4.1  Hexosyltransferases>>>2.4.1.52  poly(glycerol-phosphate) alpha-glucosyltransferase!!!Glycosyltransferases>>>Polysaccharide>>>Bacterial polysaccharide (excluding LPS),NaN,KEGG_BRITE,true
2540670,Inorganic ion transport and metabolism,NaN,COG20_CATEGORY,true
2408225,Signature modules; Gene set; Pathogenicity,NaN,KEGG_Class,true
2366546,Flavoprotein (flavin reductase) subunit CysJ of sulfite and N-hydroxylaminopurine reductases (CysJ) (PDB:1YKG) (PUBMED:20118259)!!!PepSY-associated TM region (PiuB) (PUBMED:15124630),NaN,COG20_FUNCTION,true
2389726,"DNA-binding protein, AcrR family, includes nucleoid occlusion protein SlmA (AcrR) (PDB:2QOP)",NaN,COG20_FUNCTION,true
2378599,"Colicin V production accessory protein CvpA, regulator of purF expression and biofilm formation (CvpA) (PUBMED:27795353)",NaN,COG20_FUNCTION,true
2378592,Transporters>>>Other transporters>>>Pores ion channels [TC:1],NaN,KEGG_BRITE,true
2366569,Multidrug efflux pump subunit AcrA (membrane-fusion protein) (AcrA) (PDB:1T5E),NaN,COG20_FUNCTION,true
2569300,16S rRNA modification,NaN,COG20_PATHWAY,true
2389805,Transcription termination/antitermination protein NusG (NusG) (PDB:3EWG) (PUBMED:19500594),NaN,COG20_FUNCTION,true
2376170,DNA polymerase III subunit alpha [EC:2.7.7.7],NaN,KOfam,true
2378421,"Tyrosine biosynthesis, chorismate => HPP => tyrosine",NaN,KEGG_Module,true
2366605,KEGG Orthology (KO)>>>09140 Cellular Processes>>>09145 Cellular community - prokaryotes>>>02024 Quorum sensing [PATH:ko02024]!!!Enzymes>>>3. Hydrolases>>>3.1  Acting on ester bonds>>>3.1.1  Carboxylic-ester hydrolases>>>3.1.1.81  quorum-quenching N-acyl-homoserine lactonase,NaN,KEGG_BRITE,true
2364383,Ubiquinone biosynthesis,NaN,COG20_PATHWAY,true
2390537,Pathway modules; Amino acid metabolism; Histidine metabolism,NaN,KEGG_Class,true
2375929,Outer membrane receptor for Fe3+-dicitrate (FecA) (PDB:1KMP),NaN,COG20_FUNCTION,true
2540727,Inorganic ion transport and metabolism,NaN,COG20_CATEGORY,true
2378613,Pyrimidine degradation,NaN,COG20_PATHWAY,true
2390543,Pathway modules; Amino acid metabolism; Histidine metabolism,NaN,KEGG_Class,true
2376003,Diaminopimelate decarboxylase (LysA) (PDB:1D7K),NaN,COG20_FUNCTION,true
2366743,"Threonine biosynthesis, aspartate => homoserine => threonine",NaN,KEGG_Module,true
2569304,"Pyrimidine deoxyribonucleotide biosynthesis, UDP => dTTP",NaN,KEGG_Module,true
2390052,KEGG Orthology (KO)>>>09190 Not Included in Pathway or Brite>>>09192 Unclassified: genetic information processing>>>99975 Protein processing,NaN,KEGG_BRITE,true
2375929,Fe(3+) dicitrate transport protein,NaN,KOfam,true
2366743,Amino acid transport and metabolism,NaN,COG20_CATEGORY,true
2540588,putative redox protein,NaN,KOfam,true
2540624,Signal transduction mechanisms,NaN,COG20_CATEGORY,true
2389342,"PadR family transcriptional regulator, regulatory protein PadR",NaN,KOfam,true
2512474,Transcription,NaN,COG20_CATEGORY,true
2408266,Ribosome 50S subunit,NaN,COG20_PATHWAY,true
2540671,"KEGG Orthology (KO)>>>09120 Genetic Information Processing>>>09123 Folding, sorting and degradation>>>03018 RNA degradation [PATH:ko03018]!!!Enzymes>>>5. Isomerases>>>5.6  Isomerases altering macromolecular conformation>>>5.6.2  Enzymes altering nucleic acid conformation>>>5.6.2.4  DNA 3'-5' helicase!!!Messenger RNA biogenesis>>>Prokaryotic type>>>Bacterial mRNA degradation factors>>>RNA degradosome components>>>Helicases!!!DNA repair and recombination proteins>>>Prokaryotic type>>>DSBR (double strand breaks repair)>>>NHEJ (non-homologous end-joining)>>>SHDIR (short-homology-dependent illegitimate recombination)>>>Supressor",NaN,KEGG_BRITE,true
2393739,"Translation, ribosomal structure and biogenesis",NaN,COG20_CATEGORY,true
2408281,Ribosome 30S subunit,NaN,COG20_PATHWAY,true
2540623,uncharacterized protein,NaN,KOfam,true
2540752,General function prediction only,NaN,COG20_CATEGORY,true
2389823,Cell wall/membrane/envelope biogenesis,NaN,COG20_CATEGORY,true
2540913,KEGG Orthology (KO)>>>09190 Not Included in Pathway or Brite>>>09192 Unclassified: genetic information processing>>>99976 Replication and repair,NaN,KEGG_BRITE,true
2390592,Pathway modules; Metabolism of cofactors and vitamins; Cofactor and vitamin metabolism!!!Pathway modules; Metabolism of cofactors and vitamins; Cofactor and vitamin metabolism,NaN,KEGG_Class,true
2389624,Pathway modules; Lipid metabolism; Fatty acid metabolism,NaN,KEGG_Class,true
2389830,Inorganic ion transport and metabolism,NaN,COG20_CATEGORY,true
2389468,Carbohydrate transport and metabolism!!!Amino acid transport and metabolism!!!General function prediction only,NaN,COG20_CATEGORY,true
2378455,aspartyl-tRNA synthetase [EC:6.1.1.12],NaN,KOfam,true
2364418,AraC-type DNA-binding domain and AraC-containing proteins (AraC) (PDB:1BL0),NaN,COG20_FUNCTION,true
2390097,Chromosome and associated proteins>>>Prokaryotic type>>>Chromosome partitioning proteins>>>Other chromosome partitioning proteins,NaN,KEGG_BRITE,true
2408328,KEGG Orthology (KO)>>>09100 Metabolism>>>09101 Carbohydrate metabolism>>>00620 Pyruvate metabolism [PATH:ko00620]!!!KEGG Orthology (KO)>>>09100 Metabolism>>>09101 Carbohydrate metabolism>>>00640 Propanoate metabolism [PATH:ko00640]!!!KEGG Orthology (KO)>>>09100 Metabolism>>>09102 Energy metabolism>>>00720 Carbon fixation pathways in prokaryotes [PATH:ko00720]!!!KEGG Orthology (KO)>>>09100 Metabolism>>>09102 Energy metabolism>>>00680 Methane metabolism [PATH:ko00680]!!!KEGG Orthology (KO)>>>09100 Metabolism>>>09106 Metabolism of other amino acids>>>00430 Taurine and hypotaurine metabolism [PATH:ko00430]!!!Enzymes>>>2. Transferases>>>2.3  Acyltransferases>>>2.3.1  Transferring groups other than aminoacyl groups>>>2.3.1.8  phosphate acetyltransferase,NaN,KEGG_BRITE,true
2376118,"KEGG Orthology (KO)>>>09100 Metabolism>>>09108 Metabolism of cofactors and vitamins>>>00760 Nicotinate and nicotinamide metabolism [PATH:ko00760]!!!Enzymes>>>3. Hydrolases>>>3.5  Acting on carbon-nitrogen bonds, other than peptide bonds>>>3.5.1  In linear amides>>>3.5.1.42  nicotinamide-nucleotide amidase",NaN,KEGG_BRITE,true
2390109,Coenzyme transport and metabolism,NaN,COG20_CATEGORY,true
2411941,Cell motility,NaN,COG20_CATEGORY,true
2389634,"6-phosphogluconolactonase, cycloisomerase 2 family (Pgl) (PDB:1JOF)",NaN,COG20_FUNCTION,true
2540706,3-deoxy-D-manno-octulosonate 8-phosphate phosphatase KdsC and related HAD superfamily phosphatases (KdsC) (PDB:3I6B),NaN,COG20_FUNCTION,true
2378416,NAD biosynthesis,NaN,COG20_PATHWAY,true
2540686,integrase/recombinase XerD,NaN,KOfam,true
2366632,iron complex outermembrane recepter protein,NaN,KOfam,true
2411884,Cell division ATPase FtsE (FtsE),NaN,COG20_FUNCTION,true
2408310,Carbohydrate transport and metabolism,NaN,COG20_CATEGORY,true
2378578,"UDP-2,3-diacylglucosamine hydrolase [EC:3.6.1.54]",NaN,KOfam,true
2389646,KEGG Orthology (KO)>>>09100 Metabolism>>>09103 Lipid metabolism>>>00564 Glycerophospholipid metabolism [PATH:ko00564]!!!KEGG Orthology (KO)>>>09130 Environmental Information Processing>>>09132 Signal transduction>>>04070 Phosphatidylinositol signaling system [PATH:ko04070]!!!Enzymes>>>2. Transferases>>>2.7  Transferring phosphorus-containing groups>>>2.7.7  Nucleotidyltransferases>>>2.7.7.41  phosphatidate cytidylyltransferase,NaN,KEGG_BRITE,true
2376007,Enzymes>>>5. Isomerases>>>5.6  Isomerases altering macromolecular conformation>>>5.6.2  Enzymes altering nucleic acid conformation>>>5.6.2.1  DNA topoisomerase!!!DNA replication proteins>>>Prokaryotic type>>>DNA Topoisomerases,NaN,KEGG_BRITE,true
2364323,"Cell cycle control, cell division, chromosome partitioning",NaN,COG20_CATEGORY,true
2378334,"DNA-binding transcriptional regulator, IscR family (IscR) (PDB:1XD7)",NaN,COG20_FUNCTION,true
2378372,"Translation, ribosomal structure and biogenesis",NaN,COG20_CATEGORY,true
2378528,"Cell cycle control, cell division, chromosome partitioning",NaN,COG20_CATEGORY,true
2390112,Inorganic ion transport and metabolism,NaN,COG20_CATEGORY,true
2390584,"KEGG Orthology (KO)>>>09130 Environmental Information Processing>>>09131 Membrane transport>>>02010 ABC transporters [PATH:ko02010]!!!Transporters>>>ABC transporters, prokaryotic type>>>ABC-2 type and other transporters>>>Lipopolysaccharide transporter",NaN,KEGG_BRITE,true
2390544,histidinol dehydrogenase [EC:1.1.1.23],NaN,KOfam,true
2366670,Cell wall/membrane/envelope biogenesis,NaN,COG20_CATEGORY,true
2375988,molecular chaperone GrpE,NaN,KOfam,true
2378373,General function prediction only,NaN,COG20_CATEGORY,true
2390552,Proline metabolism,NaN,KEGG_Module,true
2411938,"NADPH-dependent 2,4-dienoyl-CoA reductase, sulfur reductase, or a related oxidoreductase (FadH2) (PDB:1VRQ)",NaN,COG20_FUNCTION,true
870755,Cell wall/membrane/envelope biogenesis,NaN,COG20_CATEGORY,true
2388600,"Gluconeogenesis, oxaloacetate => fructose-6P!!!C4-dicarboxylic acid cycle, phosphoenolpyruvate carboxykinase type",NaN,KEGG_Module,true
2390081,Acetyl-CoA carboxylase beta subunit (AccD) (PDB:2F9I),NaN,COG20_FUNCTION,true
2540827,Pathway modules; Biosynthesis of terpenoids and polyketides; Enediyne biosynthesis,NaN,KEGG_Class,true
2389722,Lipid transport and metabolism,NaN,COG20_CATEGORY,true
2366656,Glycosyltransferase involved in cell wall bisynthesis (RfaB) (PDB:2IV7),NaN,COG20_FUNCTION,true
2389793,Glycosyltransferase involved in cell wall bisynthesis (RfaB) (PDB:2IV7),NaN,COG20_FUNCTION,true
2390045,GTPase,NaN,KOfam,true
2378523,"Tryptophan metabolism, tryptophan => kynurenine => 2-aminomuconate!!!NAD biosynthesis, tryptophan => quinolinate => NAD",NaN,KEGG_Module,true
2390068,Enzymes>>>3. Hydrolases>>>3.4  Acting on peptide bonds (peptidases)>>>3.4.11  Aminopeptidases>>>3.4.11.18  methionyl aminopeptidase!!!Peptidases and inhibitors>>>Metallo peptidases>>>Family M24,NaN,KEGG_BRITE,true
2366743,Homoserine kinase (ThrB) (PDB:1FWK),NaN,COG20_FUNCTION,true
2375936,"Predicted arabinose efflux permease AraJ, MFS family (AraJ) (PDB:4LDS)",NaN,COG20_FUNCTION,true
2378635,TCA cycle,NaN,COG20_PATHWAY,true
2375971,Pathway modules; Carbohydrate metabolism; Central carbohydrate metabolism!!!Pathway modules; Carbohydrate metabolism; Central carbohydrate metabolism!!!Pathway modules; Energy metabolism; Carbon fixation!!!Pathway modules; Energy metabolism; Carbon fixation!!!Signature modules; Module set; Metabolic capacity!!!Signature modules; Module set; Metabolic capacity,NaN,KEGG_Class,true
2376118,NAD biosynthesis,NaN,COG20_PATHWAY,true
2540829,"Na+/melibiose symporter or related transporter (MelB) (PDB:4M64)!!!Exo-beta-1,3-glucanase,  GH17 family (Scw11)",NaN,COG20_FUNCTION,true
2540848,Pathway modules; Lipid metabolism; Fatty acid metabolism!!!Pathway modules; Metabolism of cofactors and vitamins; Cofactor and vitamin metabolism,NaN,KEGG_Class,true
2378572,Cell wall/membrane/envelope biogenesis,NaN,COG20_CATEGORY,true
2378561,"DNA-binding transcriptional regulator, LacI/PurR family (PurR) (PDB:1BDH)",NaN,COG20_FUNCTION,true
2540626,Urea cycle,NaN,COG20_PATHWAY,true
2408233,"Translation, ribosomal structure and biogenesis",NaN,COG20_CATEGORY,true
2540717,Pathway modules; Biosynthesis of terpenoids and polyketides; Plant terpenoid biosynthesis,NaN,KEGG_Class,true
2387913,"KEGG Orthology (KO)>>>09100 Metabolism>>>09108 Metabolism of cofactors and vitamins>>>00790 Folate biosynthesis [PATH:ko00790]!!!Enzymes>>>3. Hydrolases>>>3.5  Acting on carbon-nitrogen bonds, other than peptide bonds>>>3.5.4  In cyclic amidines>>>3.5.4.16  GTP cyclohydrolase I",NaN,KEGG_BRITE,true
2540747,Nucleotide transport and metabolism,NaN,COG20_CATEGORY,true
2375981,Fe2+ or Zn2+ uptake regulation protein Fur/Zur (Fur) (PDB:1MZB),NaN,COG20_FUNCTION,true
2389777,UDP-glucuronate decarboxylase [EC:4.1.1.35],NaN,KOfam,true
2389397,Cell wall/membrane/envelope biogenesis,NaN,COG20_CATEGORY,true
2390545,Pathway modules; Amino acid metabolism; Histidine metabolism,NaN,KEGG_Class,true
2378501,"mRNA-degrading endonuclease RelE, toxin component of the RelBE toxin-antitoxin system (RelE) (PDB:1WMI)",NaN,COG20_FUNCTION,true
2366516,signal peptidase II [EC:3.4.23.36],NaN,KOfam,true
2389804,KEGG Orthology (KO)>>>09100 Metabolism>>>09103 Lipid metabolism>>>00564 Glycerophospholipid metabolism [PATH:ko00564]!!!Enzymes>>>2. Transferases>>>2.7  Transferring phosphorus-containing groups>>>2.7.7  Nucleotidyltransferases>>>2.7.7.39  glycerol-3-phosphate cytidylyltransferase,NaN,KEGG_BRITE,true
2366554,Amino acid transport and metabolism!!!General function prediction only,NaN,COG20_CATEGORY,true
2366517,"Replication, recombination and repair",NaN,COG20_CATEGORY,true
2389831,Amino acid transport and metabolism!!!Amino acid transport and metabolism!!!Amino acid transport and metabolism,NaN,COG20_CATEGORY,true
2378670,Dipeptidyl aminopeptidase/acylaminoacyl peptidase (DAP2) (PDB:2JBW),NaN,COG20_FUNCTION,true
2389766,KEGG Orthology (KO)>>>09100 Metabolism>>>09107 Glycan biosynthesis and metabolism>>>00541 O-Antigen nucleotide sugar biosynthesis [PATH:ko00541]!!!KEGG Orthology (KO)>>>09100 Metabolism>>>09109 Metabolism of terpenoids and polyketides>>>00523 Polyketide sugar unit biosynthesis [PATH:ko00523]!!!KEGG Orthology (KO)>>>09100 Metabolism>>>09110 Biosynthesis of other secondary metabolites>>>00521 Streptomycin biosynthesis [PATH:ko00521]!!!KEGG Orthology (KO)>>>09100 Metabolism>>>09110 Biosynthesis of other secondary metabolites>>>00525 Acarbose and validamycin biosynthesis [PATH:ko00525]!!!Enzymes>>>2. Transferases>>>2.7  Transferring phosphorus-containing groups>>>2.7.7  Nucleotidyltransferases>>>2.7.7.24  glucose-1-phosphate thymidylyltransferase,NaN,KEGG_BRITE,true
2393701,Ribosomal protein L10 (RplJ) (PDB:5IT8),NaN,COG20_FUNCTION,true
2393749,"Regulator of protease activity HflC, stomatin/prohibitin superfamily (HflC)",NaN,COG20_FUNCTION,true
2512444,General function prediction only,NaN,COG20_CATEGORY,true
2376003,Pathway modules; Amino acid metabolism; Lysine metabolism!!!Pathway modules; Amino acid metabolism; Lysine metabolism!!!Pathway modules; Amino acid metabolism; Lysine metabolism!!!Pathway modules; Amino acid metabolism; Lysine metabolism,NaN,KEGG_Class,true
2389743,Enzymes>>>4. Lyases>>>4.1  Carbon-carbon lyases>>>4.1.99  Other carbon-carbon lyases>>>4.1.99.3  deoxyribodipyrimidine photo-lyase!!!DNA repair and recombination proteins>>>Eukaryotic type>>>SSBR (single strand breaks repair)>>>Direct repair!!!DNA repair and recombination proteins>>>Prokaryotic type>>>SSBR (single strand breaks repair)>>>Direct repair,NaN,KEGG_BRITE,true
2540760,"KEGG Orthology (KO)>>>09100 Metabolism>>>09102 Energy metabolism>>>00920 Sulfur metabolism [PATH:ko00920]!!!Enzymes>>>3. Hydrolases>>>3.1  Acting on ester bonds>>>3.1.3  Phosphoric-monoester hydrolases>>>3.1.3.7  3'(2'),5'-bisphosphate nucleotidase!!!Enzymes>>>3. Hydrolases>>>3.1  Acting on ester bonds>>>3.1.13  Exoribonucleases producing 5'-phosphomonoesters>>>3.1.13.3  oligonucleotidase!!!DNA repair and recombination proteins>>>Prokaryotic type>>>Other factors with a suspected DNA repair function>>>Others",NaN,KEGG_BRITE,true
2375925,Nucleotide transport and metabolism!!!Signal transduction mechanisms,NaN,COG20_CATEGORY,true
2378638,ATP-dependent RNA helicase RhlE [EC:3.6.4.13],NaN,KOfam,true
2378444,cysteine desulfuration protein SufE,NaN,KOfam,true
2411914,Function unknown,NaN,COG20_CATEGORY,true
2376147,"KEGG Orthology (KO)>>>09100 Metabolism>>>09108 Metabolism of cofactors and vitamins>>>00730 Thiamine metabolism [PATH:ko00730]!!!KEGG Orthology (KO)>>>09120 Genetic Information Processing>>>09123 Folding, sorting and degradation>>>04122 Sulfur relay system [PATH:ko04122]!!!Enzymes>>>2. Transferases>>>2.8  Transferring sulfur-containing groups>>>2.8.1  Sulfurtransferases>>>2.8.1.7  cysteine desulfurase!!!Transfer RNA biogenesis>>>Eukaryotic type>>>tRNA modification factors>>>Thiolation factors!!!Transfer RNA biogenesis>>>Prokaryotic type>>>tRNA modification factors>>>Thiolation factors!!!Mitochondrial biogenesis>>>Mitochondrial quality control factors>>>Regulator of mitochondrial biogenesis>>>Proteins involved in Fe-S cluster biogenesis!!!Prokaryotic defense system>>>DNA phosphothiolation system>>>Sulfur modification proteins",NaN,KEGG_BRITE,true
2375948,Cell wall/membrane/envelope biogenesis,NaN,COG20_CATEGORY,true
2540878,Cell wall/membrane/envelope biogenesis,NaN,COG20_CATEGORY,true
2389584,"Type IV secretory pathway, VirB4 component (VirB4)",NaN,COG20_FUNCTION,true
2393685,REP element-mobilizing transposase RayT (RAYT) (PDB:4ER8),NaN,COG20_FUNCTION,true
2389358,"Isoaspartyl peptidase or L-asparaginase, Ntn-hydrolase superfamily (IaaA) (PDB:1APY)",NaN,COG20_FUNCTION,true
2376117,KEGG Orthology (KO)>>>09120 Genetic Information Processing>>>09122 Translation>>>03010 Ribosome [PATH:ko03010]!!!Ribosome>>>Ribosomal proteins>>>Mitochondria/ Chloroplast>>>Large subunit!!!Ribosome>>>Ribosomal proteins>>>Bacteria>>>Large subunit,NaN,KEGG_BRITE,true
2540757,Uncharacterized membrane protein YwaF (YwaF),NaN,COG20_FUNCTION,true
2375990,UDP-N-acetylglucosamine enolpyruvyl transferase (MurA) (PDB:1A2N),NaN,COG20_FUNCTION,true
2378365,protein O-mannosyl-transferase [EC:2.4.1.-],NaN,KOfam,true
2389451,"Posttranslational modification, protein turnover, chaperones",NaN,COG20_CATEGORY,true
2540619,"Translation, ribosomal structure and biogenesis",NaN,COG20_CATEGORY,true
2378544,KEGG Orthology (KO)>>>09100 Metabolism>>>09101 Carbohydrate metabolism>>>00030 Pentose phosphate pathway [PATH:ko00030]!!!KEGG Orthology (KO)>>>09100 Metabolism>>>09104 Nucleotide metabolism>>>00230 Purine metabolism [PATH:ko00230]!!!Enzymes>>>2. Transferases>>>2.7  Transferring phosphorus-containing groups>>>2.7.6  Diphosphotransferases>>>2.7.6.1  ribose-phosphate diphosphokinase,NaN,KEGG_BRITE,true
2389702,Cell wall/membrane/envelope biogenesis,NaN,COG20_CATEGORY,true
2389600,"Mobilome: prophages, transposons!!!Mobilome: prophages, transposons",NaN,COG20_CATEGORY,true
2378336,Amino acid transport and metabolism!!!Amino acid transport and metabolism!!!Amino acid transport and metabolism,NaN,COG20_CATEGORY,true
2408302,Imidazolonepropionase or related amidohydrolase (HutI) (PDB:3OOQ),NaN,COG20_FUNCTION,true
2540673,"KEGG Orthology (KO)>>>09120 Genetic Information Processing>>>09123 Folding, sorting and degradation>>>03060 Protein export [PATH:ko03060]!!!KEGG Orthology (KO)>>>09130 Environmental Information Processing>>>09131 Membrane transport>>>03070 Bacterial secretion system [PATH:ko03070]!!!Secretion system>>>Twin-arginine translocation (Tat) system>>>Twin-arginine translocation (Tat) pathway protein",NaN,KEGG_BRITE,true
2540840,"Isoaspartyl peptidase or L-asparaginase, Ntn-hydrolase superfamily (IaaA) (PDB:1APY)",NaN,COG20_FUNCTION,true
2376164,DNA replication proteins>>>Prokaryotic type>>>DNA Replication Initiation Factors>>>Initiation factors (bacterial)!!!Chromosome and associated proteins>>>Prokaryotic type>>>Nucleoid associated proteins>>>HU (heat unstable protein)!!!DNA repair and recombination proteins>>>Prokaryotic type>>>DSBR (double strand breaks repair)>>>NHEJ (non-homologous end-joining)>>>SHIIR (short-homology-independent illegitimate recombination)>>>Supressor,NaN,KEGG_BRITE,true
2411885,"Cell division protein CpoB, coordinates peptidoglycan biosynthesis and outer membrane constriction (CpoB) (PDB:2WZ7) (PUBMED:25951518)",NaN,COG20_FUNCTION,true
2366475,Enzymes>>>1. Oxidoreductases>>>1.8  Acting on a sulfur group of donors>>>1.8.1  With NAD+ or NADP+ as acceptor>>>1.8.1.8  protein-disulfide reductase!!!Protein phosphatases and associated proteins>>>Protein serine/threonine phosphatases>>>Phosphoprotein phosphatases (PPPs)>>>Protein phosphatase-2 (PP2A)>>>Other PP2-interacting proteins,NaN,KEGG_BRITE,true
2411867,Carbohydrate transport and metabolism,NaN,COG20_CATEGORY,true
2390586,dipeptidase E [EC:3.4.13.21],NaN,KOfam,true
2375955,uncharacterized protein,NaN,KOfam,true
2540771,"Lysine biosynthesis, succinyl-DAP pathway, aspartate => lysine!!!Ornithine biosynthesis, glutamate => ornithine!!!Arginine biosynthesis, glutamate => acetylcitrulline => arginine",NaN,KEGG_Module,true
2390068,"Translation, ribosomal structure and biogenesis",NaN,COG20_CATEGORY,true
2375944,"Cold shock protein, CspA family (CspC) (PDB:1C9O)",NaN,COG20_FUNCTION,true
2390055,"Predicted  kinase, aminoglycoside phosphotransferase (APT) family (YcbJ)",NaN,COG20_FUNCTION,true
2569301,Galactose mutarotase or related enzyme (GalM) (PDB:1LUR),NaN,COG20_FUNCTION,true
2366693,Cell wall/membrane/envelope biogenesis,NaN,COG20_CATEGORY,true
2393704,Transcription termination/antitermination protein NusG (NusG) (PDB:3EWG) (PUBMED:19500594),NaN,COG20_FUNCTION,true
2408288,Citrate synthase (GltA) (PDB:3TQG) (PUBMED:25211225),NaN,COG20_FUNCTION,true
2408226,Membrane protein involved in the export of O-antigen and teichoic acid (RfbX),NaN,COG20_FUNCTION,true
2411925,KEGG Orthology (KO)>>>09100 Metabolism>>>09101 Carbohydrate metabolism>>>00520 Amino sugar and nucleotide sugar metabolism [PATH:ko00520]!!!KEGG Orthology (KO)>>>09100 Metabolism>>>09107 Glycan biosynthesis and metabolism>>>00541 O-Antigen nucleotide sugar biosynthesis [PATH:ko00541]!!!Enzymes>>>2. Transferases>>>2.6  Transferring nitrogenous groups>>>2.6.1  Transaminases>>>2.6.1.98  UDP-2-acetamido-2-deoxy-ribo-hexuluronate aminotransferase!!!Amino acid related enzymes>>>Aminotransferase (transaminase)>>>Others,NaN,KEGG_BRITE,true
2389722,"Ethylmalonyl pathway!!!Hydroxypropionate-hydroxybutylate cycle!!!Dicarboxylate-hydroxybutyrate cycle!!!Ketone body biosynthesis, acetyl-CoA => acetoacetate/3-hydroxybutyrate/acetone!!!Lysine degradation, bacteria, L-lysine => glutarate => succinate/acetyl-CoA!!!C5 isoprenoid biosynthesis, mevalonate pathway!!!C5 isoprenoid biosynthesis, mevalonate pathway, archaea",NaN,KEGG_Module,true
2390522,tmRNA-binding protein (SmpB) (PDB:1J1H) (PUBMED:26251518),NaN,COG20_FUNCTION,true
2389475,3-deoxy-D-manno-octulosonic-acid transferase [EC:2.4.99.12 2.4.99.13 2.4.99.14 2.4.99.15],NaN,KOfam,true
2378582,Outer membrane receptor for ferrienterochelin and colicins (FepA) (PDB:2HDF) (PUBMED:16468998),NaN,COG20_FUNCTION,true
2408210,Pathway modules; Glycan metabolism; Lipopolysaccharide metabolism,NaN,KEGG_Class,true
2366482,nucleoredoxin [EC:1.8.1.8],NaN,KOfam,true
2408265,large subunit ribosomal protein L16,NaN,KOfam,true
2393724,Outer membrane protein OmpA and related peptidoglycan-associated (lipo)proteins (OmpA) (PDB:1OAP),NaN,COG20_FUNCTION,true
2375961,KEGG Orthology (KO)>>>09100 Metabolism>>>09101 Carbohydrate metabolism>>>00630 Glyoxylate and dicarboxylate metabolism [PATH:ko00630]!!!Enzymes>>>3. Hydrolases>>>3.1  Acting on ester bonds>>>3.1.3  Phosphoric-monoester hydrolases>>>3.1.3.18  phosphoglycolate phosphatase,NaN,KEGG_BRITE,true
2540815,tRNA 2-(methylsulfanyl)-N6-isopentenyladenosine37 hydroxylase [EC:1.14.99.69],NaN,KOfam,true
2540660,KEGG Orthology (KO)>>>09100 Metabolism>>>09111 Xenobiotics biodegradation and metabolism>>>00362 Benzoate degradation [PATH:ko00362]!!!Enzymes>>>4. Lyases>>>4.1  Carbon-carbon lyases>>>4.1.1  Carboxy-lyases>>>4.1.1.44  4-carboxymuconolactone decarboxylase,NaN,KEGG_BRITE,true
2364376,Pathway modules; Amino acid metabolism; Histidine metabolism,NaN,KEGG_Class,true
2390539,"Histidine biosynthesis, PRPP => histidine",NaN,KEGG_Module,true
2366604,KEGG Orthology (KO)>>>09190 Not Included in Pathway or Brite>>>09193 Unclassified: signaling and cellular processes>>>99977 Transport,NaN,KEGG_BRITE,true
2389717,Transporters>>>Other transporters>>>Pores ion channels [TC:1],NaN,KEGG_BRITE,true
2376029,"Replication, recombination and repair!!!Carbohydrate transport and metabolism",NaN,COG20_CATEGORY,true
2378520,murein DD-endopeptidase [EC:3.4.24.-],NaN,KOfam,true
2389806,Cell wall/membrane/envelope biogenesis,NaN,COG20_CATEGORY,true
2390069,Coenzyme transport and metabolism,NaN,COG20_CATEGORY,true
2364407,thioredoxin:protein disulfide reductase [EC:1.8.4.16],NaN,KOfam,true
2376094,Function unknown,NaN,COG20_CATEGORY,true
2411847,"Signal transduction histidine kinase (BaeS) (PDB:1JOY)!!!AraC-type DNA-binding domain and AraC-containing proteins (AraC) (PDB:1BL0)!!!Periplasmic ligand-binding sensor domain (PDB:4A2L)!!!Two-component response regulator, PleD family, consists of two REC domains and a diguanylate cyclase (GGDEF) domain (PleD) (PDB:1W25)",NaN,COG20_FUNCTION,true
2444817,Cysteine biosynthesis,NaN,COG20_PATHWAY,true
2540719,Function unknown,NaN,COG20_CATEGORY,true
2540681,3-dehydroquinate dehydratase (AroQ) (PDB:1D0I),NaN,COG20_FUNCTION,true
2540762,"Sensor histidine kinase, LytS/YehU family (LytS)",NaN,COG20_FUNCTION,true
2375946,"ABC-type bacteriocin/lantibiotic exporters, contain an N-terminal double-glycine peptidase domain (SunT) (PDB:3K8U)",NaN,COG20_FUNCTION,true
2376083,Defense mechanisms,NaN,COG20_CATEGORY,true
2389745,Cell division protein FtsB (FtsB) (PDB:4IFF),NaN,COG20_FUNCTION,true
2540810,"Posttranslational modification, protein turnover, chaperones!!!Amino acid transport and metabolism",NaN,COG20_CATEGORY,true
2393725,chromosome partitioning protein,NaN,KOfam,true
