contig,strand,position,Treatment,a,binarized_meth_type,Treatment_top,a_top,binarized_meth_type_top,gene_callers_id,function,source,gene_callers_id_start,distance_to_start,gene_callers_id_end,distance_to_end
contig_56314,true,16184,bottom,0.6853254769921436,middle,top,0.8181818181818182,high,2461550,tRNA modification,COG20_PATHWAY,2461576,597,2461576,576
contig_55738,true,925,bottom,0.41666666666666663,middle,top,0.8333333333333333,high,-1,,,2461576,597,2461576,576
contig_55736,true,8473,bottom,0.7692810457516339,high,top,0.6947368421052631,middle,2450544,"ABC-type nitrate/sulfonate/bicarbonate transport system, permease component (TauC)",COG20_FUNCTION,2461576,597,2461576,576
contig_55736,true,8473,bottom,0.7692810457516339,high,top,0.6947368421052631,middle,2450544,Inorganic ion transport and metabolism,COG20_CATEGORY,2461576,597,2461576,576
contig_56314,true,43253,bottom,0.1629399585921325,low,top,0.47368421052631576,middle,2461576,elongation factor G,KOfam,2461576,597,2461576,576
contig_56314,true,43253,bottom,0.1629399585921325,low,top,0.47368421052631576,middle,2461576,"Translation factors>>>Eukaryotic type>>>Elongation factors!!!Translation factors>>>Prokaryotic type>>>Elongation factors!!!Mitochondrial biogenesis>>>Mitochondrial DNA transcription, translation, and replication factors>>>Mitochondrial transcription and translation factors>>>Mitochondrial translation factors!!!Mitochondrial biogenesis>>>Mitochondrial quality control factors>>>Regulator of mitochondrial biogenesis>>>Ubiquitas transcription factors",KEGG_BRITE,2461603,191,2461602,188
contig_56314,true,43253,bottom,0.1629399585921325,low,top,0.47368421052631576,middle,2461576,"Translation elongation factor EF-G, a GTPase (FusA) (PDB:1DAR)",COG20_FUNCTION,2461603,191,2461602,188
contig_56314,true,43253,bottom,0.1629399585921325,low,top,0.47368421052631576,middle,2461576,"Translation, ribosomal structure and biogenesis",COG20_CATEGORY,2461603,191,2461602,188
contig_56314,true,43253,bottom,0.1629399585921325,low,top,0.47368421052631576,middle,2461576,Translation factors,COG20_PATHWAY,2461603,191,2461602,188
contig_56314,true,56127,bottom,0.7162249515190692,middle,top,1.0,high,2461602,small subunit ribosomal protein S11,KOfam,2461603,191,2461602,188
contig_56314,true,56127,bottom,0.7162249515190692,middle,top,1.0,high,2461602,KEGG Orthology (KO)>>>09120 Genetic Information Processing>>>09122 Translation>>>03010 Ribosome [PATH:ko03010]!!!Ribosome>>>Ribosomal proteins>>>Mitochondria/ Chloroplast>>>Small subunit!!!Ribosome>>>Ribosomal proteins>>>Bacteria>>>Small subunit!!!Ribosome>>>Ribosomal proteins>>>Archaea>>>Small subunit,KEGG_BRITE,2749813,34,2749812,30
contig_56314,true,56127,bottom,0.7162249515190692,middle,top,1.0,high,2461602,Ribosomal protein S11 (RpsK) (PDB:4V4H),COG20_FUNCTION,2749813,34,2749812,30
contig_56314,true,56127,bottom,0.7162249515190692,middle,top,1.0,high,2461602,"Translation, ribosomal structure and biogenesis",COG20_CATEGORY,2749813,34,2749812,30
contig_56314,true,56127,bottom,0.7162249515190692,middle,top,1.0,high,2461602,Ribosome 30S subunit,COG20_PATHWAY,2451400,1486,2451400,3445
contig_70393,true,41011,bottom,0.6083333333333334,middle,top,0.8181818181818182,high,2749813,Phosphoribosylanthranilate isomerase (TrpF) (PDB:1DL3),COG20_FUNCTION,2451282,2273,2451282,1511
contig_70393,true,41011,bottom,0.6083333333333334,middle,top,0.8181818181818182,high,2749813,Amino acid transport and metabolism,COG20_CATEGORY,2538698,319,2538697,227
contig_70393,true,41011,bottom,0.6083333333333334,middle,top,0.8181818181818182,high,2749813,Aromatic amino acid biosynthesis,COG20_PATHWAY,2538698,319,2538697,227
contig_55808,true,130578,bottom,0.5614035087719298,middle,top,0.16666666666666666,low,-1,,,2538698,319,2538697,227
contig_55808,true,53181,bottom,0.788888888888889,high,top,0.5857142857142856,middle,-1,,,2538698,319,2538697,227
contig_60201,true,10711,bottom,0.7680911680911681,high,top,0.75,middle,2538697,glutamine synthetase [EC:6.3.1.2],KOfam,2538698,319,2538697,227
contig_60201,true,10711,bottom,0.7680911680911681,high,top,0.75,middle,2538697,"KEGG Orthology (KO)>>>09100 Metabolism>>>09101 Carbohydrate metabolism>>>00630 Glyoxylate and dicarboxylate metabolism [PATH:ko00630]!!!KEGG Orthology (KO)>>>09100 Metabolism>>>09102 Energy metabolism>>>00910 Nitrogen metabolism [PATH:ko00910]!!!KEGG Orthology (KO)>>>09100 Metabolism>>>09105 Amino acid metabolism>>>00250 Alanine, aspartate and glutamate metabolism [PATH:ko00250]!!!KEGG Orthology (KO)>>>09100 Metabolism>>>09105 Amino acid metabolism>>>00220 Arginine biosynthesis [PATH:ko00220]!!!KEGG Orthology (KO)>>>09130 Environmental Information Processing>>>09132 Signal transduction>>>02020 Two-component system [PATH:ko02020]!!!KEGG Orthology (KO)>>>09140 Cellular Processes>>>09143 Cell growth and death>>>04217 Necroptosis [PATH:ko04217]!!!Enzymes>>>6. Ligases>>>6.3  Forming carbon-nitrogen bonds>>>6.3.1  Acid-D-ammonia (or amine) ligases (amide synthases)>>>6.3.1.2  glutamine synthetase!!!Exosome>>>Exosomal proteins>>>Exosomal proteins of other body fluids (saliva and urine)",KEGG_BRITE,2625696,181,2625695,60
contig_60201,true,10711,bottom,0.7680911680911681,high,top,0.75,middle,2538697,Glutamine synthetase (GlnA) (PDB:1F1H),COG20_FUNCTION,2625696,181,2625695,60
contig_60201,true,10711,bottom,0.7680911680911681,high,top,0.75,middle,2538697,Amino acid transport and metabolism,COG20_CATEGORY,2625696,181,2625695,60
contig_60201,true,10711,bottom,0.7680911680911681,high,top,0.75,middle,2538697,Glutamine biosynthesis,COG20_PATHWAY,2749776,1743,2749776,1293
contig_64453,true,34736,bottom,0.24305555555555558,low,top,0.3037037037037037,middle,2625695,Aspartate/methionine/tyrosine aminotransferase (AspB) (PDB:2O0R),COG20_FUNCTION,2452213,3795,2452213,3600
contig_64453,true,34736,bottom,0.24305555555555558,low,top,0.3037037037037037,middle,2625695,Amino acid transport and metabolism,COG20_CATEGORY,2474816,38,2474816,296
contig_64453,true,34736,bottom,0.24305555555555558,low,top,0.3037037037037037,middle,2625695,"Isoleucine, leucine, valine biosynthesis",COG20_PATHWAY,2451151,777,2451151,120
contig_70393,true,5856,bottom,0.12913855734302024,low,top,0.4,middle,-1,,,2627950,479,2627950,706
contig_55899,true,9572,bottom,0.39021932883825466,middle,top,0.16666666666666666,low,-1,,,2627950,479,2627950,706
contig_56887,true,19529,bottom,0.6628019323671497,middle,top,0.7692307692307693,high,-1,,,2627950,479,2627950,706
contig_55801,true,4950,bottom,0.6746031746031745,middle,top,0.775,high,-1,,,2627950,479,2627950,706
contig_64596,true,499,bottom,0.31851851851851853,middle,top,0.23076923076923078,low,2627950,branched-chain amino acid transport system substrate-binding protein,KOfam,2408602,373,2408601,377
contig_64596,true,499,bottom,0.31851851851851853,middle,top,0.23076923076923078,low,2627950,"KEGG Orthology (KO)>>>09130 Environmental Information Processing>>>09131 Membrane transport>>>02010 ABC transporters [PATH:ko02010]!!!KEGG Orthology (KO)>>>09140 Cellular Processes>>>09145 Cellular community - prokaryotes>>>02024 Quorum sensing [PATH:ko02024]!!!Transporters>>>ABC transporters, prokaryotic type>>>Phosphate and amino acid transporters>>>Branched-chain amino acid transporter",KEGG_BRITE,2408602,373,2408601,377
contig_64596,true,499,bottom,0.31851851851851853,middle,top,0.23076923076923078,low,2627950,"ABC-type branched-chain amino acid transport system, periplasmic component (LivK) (PDB:1USG)",COG20_FUNCTION,2408602,373,2408601,377
contig_64596,true,499,bottom,0.31851851851851853,middle,top,0.23076923076923078,low,2627950,Amino acid transport and metabolism,COG20_CATEGORY,2408602,373,2408601,377
contig_53465,true,22876,bottom,0.6741854636591479,middle,top,0.7916666666666666,high,2408601,UDP-N-acetylmuramoylalanine--D-glutamate ligase [EC:6.3.2.9],KOfam,2408602,373,2408601,377
contig_53465,true,22876,bottom,0.6741854636591479,middle,top,0.7916666666666666,high,2408601,KEGG Orthology (KO)>>>09100 Metabolism>>>09106 Metabolism of other amino acids>>>00470 D-Amino acid metabolism [PATH:ko00470]!!!KEGG Orthology (KO)>>>09100 Metabolism>>>09107 Glycan biosynthesis and metabolism>>>00550 Peptidoglycan biosynthesis [PATH:ko00550]!!!Enzymes>>>6. Ligases>>>6.3  Forming carbon-nitrogen bonds>>>6.3.2  Acid-D-amino-acid ligases (peptide synthases)>>>6.3.2.9  UDP-N-acetylmuramoyl-L-alanine---D-glutamate ligase!!!Peptidoglycan biosynthesis and degradation proteins>>>Precursor biosynthesis>>>Amino acid ligase,KEGG_BRITE,2451216,279,2451215,287
contig_53465,true,22876,bottom,0.6741854636591479,middle,top,0.7916666666666666,high,2408601,UDP-N-acetylmuramoylalanine-D-glutamate ligase (MurD) (PDB:1E0D),COG20_FUNCTION,2625730,942,2625730,681
contig_53465,true,22876,bottom,0.6741854636591479,middle,top,0.7916666666666666,high,2408601,Cell wall/membrane/envelope biogenesis,COG20_CATEGORY,2435895,516,2435894,527
contig_53465,true,22876,bottom,0.6741854636591479,middle,top,0.7916666666666666,high,2408601,Mureine biosynthesis,COG20_PATHWAY,2435895,516,2435894,527
contig_55808,true,9343,bottom,0.45787545787545786,middle,top,0.7777777777777778,high,2451215,,,2435895,516,2435894,527
contig_64453,true,71479,bottom,0.7487621311150723,middle,top,0.7894736842105263,high,-1,,,2451375,7694,2451375,6812
contig_54807,true,73935,bottom,0.23282828282828283,low,top,0.46153846153846156,middle,2435894,Asp-tRNAAsn/Glu-tRNAGln amidotransferase A subunit or related amidase (GatA) (PDB:3H0L),COG20_FUNCTION,2449544,241,2449543,242
contig_54807,true,73935,bottom,0.23282828282828283,low,top,0.46153846153846156,middle,2435894,"Translation, ribosomal structure and biogenesis",COG20_CATEGORY,2449544,241,2449543,242
contig_54807,true,73935,bottom,0.23282828282828283,low,top,0.46153846153846156,middle,2435894,Aminoacyl-tRNA synthetases,COG20_PATHWAY,2449544,241,2449543,242
contig_55808,true,123103,bottom,0.4128787878787879,middle,top,0.23809523809523808,low,-1,,,2449544,241,2449543,242
contig_55668,true,3471,bottom,0.29411764705882354,middle,top,0.1875,low,2449544,1-deoxy-D-xylulose-5-phosphate reductoisomerase [EC:1.1.1.267],KOfam,2449544,241,2449543,242
contig_55668,true,3471,bottom,0.29411764705882354,middle,top,0.1875,low,2449544,"C5 isoprenoid biosynthesis, non-mevalonate pathway",KEGG_Module,2449544,241,2449543,242
contig_55668,true,3471,bottom,0.29411764705882354,middle,top,0.1875,low,2449544,Pathway modules; Biosynthesis of terpenoids and polyketides; Terpenoid backbone biosynthesis,KEGG_Class,2449544,241,2449543,242
contig_55668,true,3471,bottom,0.29411764705882354,middle,top,0.1875,low,2449544,KEGG Orthology (KO)>>>09100 Metabolism>>>09109 Metabolism of terpenoids and polyketides>>>00900 Terpenoid backbone biosynthesis [PATH:ko00900]!!!Enzymes>>>1. Oxidoreductases>>>1.1  Acting on the CH-OH group of donors>>>1.1.1  With NAD+ or NADP+ as acceptor>>>1.1.1.267  1-deoxy-D-xylulose-5-phosphate reductoisomerase,KEGG_BRITE,2461574,1457,2461573,1283
contig_55668,true,3471,bottom,0.29411764705882354,middle,top,0.1875,low,2449544,1-deoxy-D-xylulose 5-phosphate reductoisomerase (Dxr) (PDB:1JVS),COG20_FUNCTION,2461574,1457,2461573,1283
contig_55668,true,3471,bottom,0.29411764705882354,middle,top,0.1875,low,2449544,Lipid transport and metabolism,COG20_CATEGORY,2461574,1457,2461573,1283
contig_55668,true,3471,bottom,0.29411764705882354,middle,top,0.1875,low,2449544,Isoprenoid biosynthesis,COG20_PATHWAY,2461574,1457,2461573,1283
contig_56314,true,40348,bottom,0.8044733044733045,high,top,0.6666666666666666,middle,2461573,DNA-directed RNA polymerase subunit beta' [EC:2.7.7.6],KOfam,2461574,1457,2461573,1283
contig_56314,true,40348,bottom,0.8044733044733045,high,top,0.6666666666666666,middle,2461573,KEGG Orthology (KO)>>>09120 Genetic Information Processing>>>09121 Transcription>>>03020 RNA polymerase [PATH:ko03020]!!!Enzymes>>>2. Transferases>>>2.7  Transferring phosphorus-containing groups>>>2.7.7  Nucleotidyltransferases>>>2.7.7.6  DNA-directed RNA polymerase!!!Transcription machinery>>>Prokaryotic type>>>Bacterial type>>>RNA polymerase>>>Core subunits!!!DNA repair and recombination proteins>>>Prokaryotic type>>>SSBR (single strand breaks repair)>>>NER (nucleotide excision repair)>>>TCR (transcription coupled repair) factors>>>DNA-directed RNA polymerase complex (RNAP),KEGG_BRITE,2449577,858,2449577,420
contig_56314,true,40348,bottom,0.8044733044733045,high,top,0.6666666666666666,middle,2461573,"DNA-directed RNA polymerase, beta' subunit/160 kD subunit (RpoC) (PDB:1NT9)",COG20_FUNCTION,2435977,868,2435977,268
contig_56314,true,40348,bottom,0.8044733044733045,high,top,0.6666666666666666,middle,2461573,Transcription,COG20_CATEGORY,2408593,209,2408592,617
contig_56314,true,40348,bottom,0.8044733044733045,high,top,0.6666666666666666,middle,2461573,RNA polymerase,COG20_PATHWAY,2461639,2778,2461639,3660
contig_55668,true,25715,bottom,0.7863247863247863,high,top,0.6363636363636364,middle,-1,,,2451346,812,2451346,479
contig_54807,true,150992,bottom,0.8968253968253969,high,top,0.65,middle,-1,,,2625741,786,2625741,45
contig_53465,true,12858,bottom,0.6340579710144927,middle,top,0.8,high,-1,,,2461564,502,2461564,278
contig_56314,true,84403,bottom,0.6769841269841269,middle,top,0.7777777777777778,high,-1,,,2461564,502,2461564,278
contig_55808,true,97351,bottom,0.7761904761904762,high,top,0.7407407407407407,middle,-1,,,2461564,502,2461564,278
contig_64453,true,76625,bottom,0.6054131054131053,middle,top,0.8235294117647058,high,-1,,,2461564,502,2461564,278
contig_56314,true,27762,bottom,0.7894736842105263,high,top,0.5714285714285714,middle,2461564,NAD+ kinase [EC:2.7.1.23],KOfam,2749840,1986,2749840,1497
contig_56314,true,27762,bottom,0.7894736842105263,high,top,0.5714285714285714,middle,2461564,KEGG Orthology (KO)>>>09100 Metabolism>>>09108 Metabolism of cofactors and vitamins>>>00760 Nicotinate and nicotinamide metabolism [PATH:ko00760]!!!Enzymes>>>2. Transferases>>>2.7  Transferring phosphorus-containing groups>>>2.7.1  Phosphotransferases with an alcohol group as acceptor>>>2.7.1.23  NAD+ kinase,KEGG_BRITE,880263,534,880263,1893
contig_56314,true,27762,bottom,0.7894736842105263,high,top,0.5714285714285714,middle,2461564,NAD kinase (NadK) (PDB:1SUW),COG20_FUNCTION,2625702,1078,2625701,1208
contig_56314,true,27762,bottom,0.7894736842105263,high,top,0.5714285714285714,middle,2461564,Coenzyme transport and metabolism,COG20_CATEGORY,2625702,1078,2625701,1208
contig_70393,true,60622,bottom,0.7687830687830687,high,top,0.75,middle,-1,,,2625702,1078,2625701,1208
contig_135813,true,1180,bottom,0.6476608187134504,middle,top,0.7692307692307693,high,-1,,,2625702,1078,2625701,1208
contig_64453,true,41420,bottom,0.7178792569659443,middle,top,0.8421052631578947,high,2625702,pyruvate dehydrogenase E1 component [EC:1.2.4.1],KOfam,2625702,1078,2625701,1208
contig_64453,true,41420,bottom,0.7178792569659443,middle,top,0.8421052631578947,high,2625702,"Pyruvate oxidation, pyruvate => acetyl-CoA",KEGG_Module,2625702,1078,2625701,1208
contig_64453,true,41420,bottom,0.7178792569659443,middle,top,0.8421052631578947,high,2625702,Pathway modules; Carbohydrate metabolism; Central carbohydrate metabolism,KEGG_Class,2625702,1078,2625701,1208
contig_64453,true,41420,bottom,0.7178792569659443,middle,top,0.8421052631578947,high,2625702,KEGG Orthology (KO)>>>09100 Metabolism>>>09101 Carbohydrate metabolism>>>00010 Glycolysis / Gluconeogenesis [PATH:ko00010]!!!KEGG Orthology (KO)>>>09100 Metabolism>>>09101 Carbohydrate metabolism>>>00020 Citrate cycle (TCA cycle) [PATH:ko00020]!!!KEGG Orthology (KO)>>>09100 Metabolism>>>09101 Carbohydrate metabolism>>>00620 Pyruvate metabolism [PATH:ko00620]!!!KEGG Orthology (KO)>>>09100 Metabolism>>>09108 Metabolism of cofactors and vitamins>>>00785 Lipoic acid metabolism [PATH:ko00785]!!!Enzymes>>>1. Oxidoreductases>>>1.2  Acting on the aldehyde or oxo group of donors>>>1.2.4  With a disulfide as acceptor>>>1.2.4.1  pyruvate dehydrogenase (acetyl-transferring),KEGG_BRITE,2435939,583,2435938,585
contig_64453,true,41420,bottom,0.7178792569659443,middle,top,0.8421052631578947,high,2625702,"Pyruvate/2-oxoglutarate dehydrogenase complex, dihydrolipoamide acyltransferase (E2) component (AceF) (PDB:1B5S)!!!Pyruvate dehydrogenase complex, dehydrogenase (E1) component (AceE) (PDB:1L8A)",COG20_FUNCTION,2435939,583,2435938,585
contig_64453,true,41420,bottom,0.7178792569659443,middle,top,0.8421052631578947,high,2625702,Energy production and conversion!!!Energy production and conversion,COG20_CATEGORY,2435939,583,2435938,585
contig_64453,true,41420,bottom,0.7178792569659443,middle,top,0.8421052631578947,high,2625702,Pyruvate oxidation!!!Pyruvate oxidation,COG20_PATHWAY,2435939,583,2435938,585
contig_54807,true,115489,bottom,0.044026878076423075,low,top,0.5294117647058824,middle,2435939,F-type H+-transporting ATPase subunit beta [EC:7.1.2.2],KOfam,2435939,583,2435938,585
contig_54807,true,115489,bottom,0.044026878076423075,low,top,0.5294117647058824,middle,2435939,F-type H+/Na+-transporting ATPase subunit beta [EC:7.1.2.2 7.2.2.1],KOfam,2435939,583,2435938,585
contig_54807,true,115489,bottom,0.044026878076423075,low,top,0.5294117647058824,middle,2435939,"F-type ATPase, eukaryotes",KEGG_Module,2435939,583,2435938,585
contig_54807,true,115489,bottom,0.044026878076423075,low,top,0.5294117647058824,middle,2435939,"F-type ATPase, prokaryotes and chloroplasts",KEGG_Module,2435939,583,2435938,585
contig_54807,true,115489,bottom,0.044026878076423075,low,top,0.5294117647058824,middle,2435939,Pathway modules; Energy metabolism; ATP synthesis,KEGG_Class,2435939,583,2435938,585
contig_54807,true,115489,bottom,0.044026878076423075,low,top,0.5294117647058824,middle,2435939,Pathway modules; Energy metabolism; ATP synthesis,KEGG_Class,2435939,583,2435938,585
contig_54807,true,115489,bottom,0.044026878076423075,low,top,0.5294117647058824,middle,2435939,KEGG Orthology (KO)>>>09100 Metabolism>>>09102 Energy metabolism>>>00190 Oxidative phosphorylation [PATH:ko00190]!!!Enzymes>>>7. Translocases>>>7.1  Catalysing the translocation of protons>>>7.1.2  Linked to the hydrolysis of a nucleoside triphosphate>>>7.1.2.2  H+-transporting two-sector ATPase,KEGG_BRITE,2435939,583,2435938,585
contig_54807,true,115489,bottom,0.044026878076423075,low,top,0.5294117647058824,middle,2435939,KEGG Orthology (KO)>>>09100 Metabolism>>>09102 Energy metabolism>>>00190 Oxidative phosphorylation [PATH:ko00190]!!!KEGG Orthology (KO)>>>09100 Metabolism>>>09102 Energy metabolism>>>00195 Photosynthesis [PATH:ko00195]!!!Enzymes>>>7. Translocases>>>7.1  Catalysing the translocation of protons>>>7.1.2  Linked to the hydrolysis of a nucleoside triphosphate>>>7.1.2.2  H+-transporting two-sector ATPase!!!Enzymes>>>7. Translocases>>>7.2  Catalysing the translocation of inorganic cations>>>7.2.2  Linked to the hydrolysis of a nucleoside triphosphate>>>7.2.2.1  Na+-transporting two-sector ATPase!!!Photosynthesis proteins>>>Photosystem and electron transport system>>>F-type ATPase [OT],KEGG_BRITE,2451235,427,2451234,423
contig_54807,true,115489,bottom,0.044026878076423075,low,top,0.5294117647058824,middle,2435939,"FoF1-type ATP synthase, beta subunit (AtpD) (PDB:3OAA)",COG20_FUNCTION,2451235,427,2451234,423
contig_54807,true,115489,bottom,0.044026878076423075,low,top,0.5294117647058824,middle,2435939,Energy production and conversion,COG20_CATEGORY,2461572,1777,2461572,1892
contig_54807,true,115489,bottom,0.044026878076423075,low,top,0.5294117647058824,middle,2435939,FoF1-type ATP synthase,COG20_PATHWAY,2461572,1777,2461572,1892
contig_55808,true,23749,bottom,0.9188034188034188,high,top,0.6190476190476191,middle,2451235,Permease of the drug/metabolite transporter (DMT) superfamily (RhaT) (PDB:5I20),COG20_FUNCTION,2461572,1777,2461572,1892
contig_55808,true,23749,bottom,0.9188034188034188,high,top,0.6190476190476191,middle,2451235,Carbohydrate transport and metabolism!!!Amino acid transport and metabolism!!!General function prediction only,COG20_CATEGORY,2461572,1777,2461572,1892
contig_56314,true,35527,bottom,0.25536509030350013,middle,top,1.0,high,2461572,DNA-directed RNA polymerase subunit beta [EC:2.7.7.6],KOfam,2461572,1777,2461572,1892
contig_56314,true,35527,bottom,0.25536509030350013,middle,top,1.0,high,2461572,KEGG Orthology (KO)>>>09120 Genetic Information Processing>>>09121 Transcription>>>03020 RNA polymerase [PATH:ko03020]!!!Enzymes>>>2. Transferases>>>2.7  Transferring phosphorus-containing groups>>>2.7.7  Nucleotidyltransferases>>>2.7.7.6  DNA-directed RNA polymerase!!!Transcription machinery>>>Prokaryotic type>>>Bacterial type>>>RNA polymerase>>>Core subunits!!!DNA repair and recombination proteins>>>Prokaryotic type>>>SSBR (single strand breaks repair)>>>NER (nucleotide excision repair)>>>TCR (transcription coupled repair) factors>>>DNA-directed RNA polymerase complex (RNAP),KEGG_BRITE,2449578,3287,2449566,3234
contig_56314,true,35527,bottom,0.25536509030350013,middle,top,1.0,high,2461572,"DNA-directed RNA polymerase, beta subunit/140 kD subunit (RpoB) (PDB:5UAJ)",COG20_FUNCTION,2461695,496,2461693,1522
contig_56314,true,35527,bottom,0.25536509030350013,middle,top,1.0,high,2461572,Transcription,COG20_CATEGORY,2451374,367,2451373,483
contig_56314,true,35527,bottom,0.25536509030350013,middle,top,1.0,high,2461572,RNA polymerase,COG20_PATHWAY,2451374,367,2451373,483
contig_55668,false,22027,bottom,0.6901960784313727,middle,top,0.7777777777777778,high,-1,,,2451374,367,2451373,483
contig_56319,true,19007,bottom,0.8018483709273183,high,top,0.75,middle,-1,,,2451374,367,2451373,483
contig_55808,true,114741,bottom,0.7473180076628352,middle,top,0.8529411764705883,high,2451374,23S rRNA pseudouridine1911/1915/1917 synthase [EC:5.4.99.23],KOfam,2451374,367,2451373,483
contig_55808,true,114741,bottom,0.7473180076628352,middle,top,0.8529411764705883,high,2451374,Enzymes>>>5. Isomerases>>>5.4  Intramolecular transferases>>>5.4.99  Transferring other groups>>>5.4.99.23  23S rRNA pseudouridine1911/1915/1917 synthase!!!Ribosome biogenesis>>>Prokaryotic type>>>rRNA modification factors>>>23S rRNA modification factors,KEGG_BRITE,2435975,500,2435974,365
contig_55808,true,114741,bottom,0.7473180076628352,middle,top,0.8529411764705883,high,2451374,"Pseudouridine synthase RluA, 23S rRNA- or tRNA-specific (RluA) (PDB:2I82)",COG20_FUNCTION,2435975,500,2435974,365
contig_55808,true,114741,bottom,0.7473180076628352,middle,top,0.8529411764705883,high,2451374,"Translation, ribosomal structure and biogenesis",COG20_CATEGORY,2435975,500,2435974,365
contig_55808,true,114741,bottom,0.7473180076628352,middle,top,0.8529411764705883,high,2451374,23S rRNA modification,COG20_PATHWAY,2435975,500,2435974,365
contig_54807,true,147940,bottom,0.24808669906709122,low,top,0.41379310344827586,middle,2435974,N-acetylmuramate 1-kinase [EC:2.7.1.221],KOfam,2461542,718,2461541,683
contig_54807,true,147940,bottom,0.24808669906709122,low,top,0.41379310344827586,middle,2435974,KEGG Orthology (KO)>>>09100 Metabolism>>>09101 Carbohydrate metabolism>>>00520 Amino sugar and nucleotide sugar metabolism [PATH:ko00520]!!!Enzymes>>>2. Transferases>>>2.7  Transferring phosphorus-containing groups>>>2.7.1  Phosphotransferases with an alcohol group as acceptor>>>2.7.1.221  N-acetylmuramate 1-kinase,KEGG_BRITE,2461542,718,2461541,683
contig_54807,true,147940,bottom,0.24808669906709122,low,top,0.41379310344827586,middle,2435974,"Predicted phosphotransferase, aminoglycoside/choline kinase (APH/ChoK) family",COG20_FUNCTION,2461542,718,2461541,683
contig_54807,true,147940,bottom,0.24808669906709122,low,top,0.41379310344827586,middle,2435974,General function prediction only,COG20_CATEGORY,2461542,718,2461541,683
contig_56314,true,10094,bottom,0.5771604938271605,middle,top,0.9411764705882353,high,2461541,glutamine---fructose-6-phosphate transaminase (isomerizing) [EC:2.6.1.16],KOfam,2461542,718,2461541,683
contig_56314,true,10094,bottom,0.5771604938271605,middle,top,0.9411764705882353,high,2461541,"UDP-N-acetyl-D-glucosamine biosynthesis, eukaryotes, glucose => UDP-GlcNAc!!!UDP-N-acetyl-D-glucosamine biosynthesis, prokaryotes, glucose => UDP-GlcNAc",KEGG_Module,2461542,718,2461541,683
contig_56314,true,10094,bottom,0.5771604938271605,middle,top,0.9411764705882353,high,2461541,Pathway modules; Carbohydrate metabolism; Other carbohydrate metabolism!!!Pathway modules; Carbohydrate metabolism; Other carbohydrate metabolism,KEGG_Class,2451158,3364,2451154,2355
contig_56314,true,10094,bottom,0.5771604938271605,middle,top,0.9411764705882353,high,2461541,"KEGG Orthology (KO)>>>09100 Metabolism>>>09101 Carbohydrate metabolism>>>00520 Amino sugar and nucleotide sugar metabolism [PATH:ko00520]!!!KEGG Orthology (KO)>>>09100 Metabolism>>>09105 Amino acid metabolism>>>00250 Alanine, aspartate and glutamate metabolism [PATH:ko00250]!!!Enzymes>>>2. Transferases>>>2.6  Transferring nitrogenous groups>>>2.6.1  Transaminases>>>2.6.1.16  glutamine---fructose-6-phosphate transaminase (isomerizing)!!!Peptidases and inhibitors>>>Cysteine peptidases>>>Family C44",KEGG_BRITE,880265,4,880264,39
contig_56314,true,10094,bottom,0.5771604938271605,middle,top,0.9411764705882353,high,2461541,"Glucosamine 6-phosphate synthetase, contains amidotransferase and phosphosugar isomerase domains (GlmS) (PDB:2J6H)",COG20_FUNCTION,880265,4,880264,39
contig_56314,true,10094,bottom,0.5771604938271605,middle,top,0.9411764705882353,high,2461541,Cell wall/membrane/envelope biogenesis,COG20_CATEGORY,880265,4,880264,39
contig_55801,true,9592,bottom,0.7342592592592593,middle,top,0.8,high,-1,,,880265,4,880264,39
contig_135813,true,3696,bottom,0.591183574879227,middle,top,0.8461538461538461,high,880264,small subunit ribosomal protein S16,KOfam,880265,4,880264,39
contig_135813,true,3696,bottom,0.591183574879227,middle,top,0.8461538461538461,high,880264,"KEGG Orthology (KO)>>>09120 Genetic Information Processing>>>09122 Translation>>>03010 Ribosome [PATH:ko03010]!!!Ribosome>>>Ribosomal proteins>>>Mitochondria/ Chloroplast>>>Small subunit!!!Ribosome>>>Ribosomal proteins>>>Bacteria>>>Small subunit!!!Mitochondrial biogenesis>>>Mitochondrial DNA transcription, translation, and replication factors>>>Mitochondrial transcription and translation factors>>>Other mitochondrial DNA transcription and translation factors",KEGG_BRITE,2451214,367,2451213,441
contig_135813,true,3696,bottom,0.591183574879227,middle,top,0.8461538461538461,high,880264,Ribosomal protein S16 (RpsP) (PDB:4V4H),COG20_FUNCTION,2451214,367,2451213,441
contig_135813,true,3696,bottom,0.591183574879227,middle,top,0.8461538461538461,high,880264,"Translation, ribosomal structure and biogenesis",COG20_CATEGORY,2995514,10980,2995514,9771
contig_135813,true,3696,bottom,0.591183574879227,middle,top,0.8461538461538461,high,880264,Ribosome 30S subunit,COG20_PATHWAY,2627950,163,2627950,1022
contig_55808,true,8107,bottom,0.65,middle,top,0.8,high,2451214,LPS assembly outer membrane protein LptD (organic solvent tolerance protein OstA) (LptD) (PDB:4N4R),COG20_FUNCTION,2627950,163,2627950,1022
contig_55808,true,8107,bottom,0.65,middle,top,0.8,high,2451214,Cell wall/membrane/envelope biogenesis,COG20_CATEGORY,2627950,163,2627950,1022
contig_82473,true,16682,bottom,0.5666666666666668,middle,top,0.8666666666666667,high,-1,,,2627950,163,2627950,1022
