contig,strand,position,Treatment,a,binarized_meth_type,Treatment_top,a_top,binarized_meth_type_top,gene_callers_id,function,source,gene_callers_id_start,distance_to_start,gene_callers_id_end,distance_to_end,function_start,source_start,function_end,source_end
contig_21,true,275900,bottom,0.10629087224831905,low,top,0.6666666666666666,middle,-1,,,1288468,2997,1288468,2145,"Phosphatidylethanolamine (PE) biosynthesis, PA => PS => PE",KEGG_Module,"Phosphatidylethanolamine (PE) biosynthesis, PA => PS => PE",KEGG_Module
contig_21,true,275900,bottom,0.10629087224831905,low,top,0.6666666666666666,middle,-1,,,1288468,2997,1288468,2145,"Phosphatidylethanolamine (PE) biosynthesis, PA => PS => PE",KEGG_Module,Pathway modules; Lipid metabolism; Lipid metabolism,KEGG_Class
contig_21,true,275900,bottom,0.10629087224831905,low,top,0.6666666666666666,middle,-1,,,1288468,2997,1288468,2145,"Phosphatidylethanolamine (PE) biosynthesis, PA => PS => PE",KEGG_Module,"KEGG Orthology (KO)>>>09100 Metabolism>>>09103 Lipid metabolism>>>00564 Glycerophospholipid metabolism [PATH:ko00564]!!!KEGG Orthology (KO)>>>09100 Metabolism>>>09105 Amino acid metabolism>>>00260 Glycine, serine and threonine metabolism [PATH:ko00260]!!!Enzymes>>>2. Transferases>>>2.7  Transferring phosphorus-containing groups>>>2.7.8  Transferases for other substituted phosphate groups>>>2.7.8.8  CDP-diacylglycerol---serine O-phosphatidyltransferase",KEGG_BRITE
contig_21,true,275900,bottom,0.10629087224831905,low,top,0.6666666666666666,middle,-1,,,1288468,2997,1288468,2145,"Phosphatidylethanolamine (PE) biosynthesis, PA => PS => PE",KEGG_Module,Phosphatidylserine synthase (PssA),COG20_FUNCTION
contig_21,true,275900,bottom,0.10629087224831905,low,top,0.6666666666666666,middle,-1,,,1288468,2997,1288468,2145,"Phosphatidylethanolamine (PE) biosynthesis, PA => PS => PE",KEGG_Module,Lipid transport and metabolism,COG20_CATEGORY
contig_21,true,275900,bottom,0.10629087224831905,low,top,0.6666666666666666,middle,-1,,,1288468,2997,1288468,2145,Pathway modules; Lipid metabolism; Lipid metabolism,KEGG_Class,CDP-diacylglycerol---serine O-phosphatidyltransferase [EC:2.7.8.8],KOfam
contig_21,true,275900,bottom,0.10629087224831905,low,top,0.6666666666666666,middle,-1,,,1288468,2997,1288468,2145,Pathway modules; Lipid metabolism; Lipid metabolism,KEGG_Class,"Phosphatidylethanolamine (PE) biosynthesis, PA => PS => PE",KEGG_Module
contig_21,true,275900,bottom,0.10629087224831905,low,top,0.6666666666666666,middle,-1,,,1288468,2997,1288468,2145,Pathway modules; Lipid metabolism; Lipid metabolism,KEGG_Class,Pathway modules; Lipid metabolism; Lipid metabolism,KEGG_Class
contig_21,true,275900,bottom,0.10629087224831905,low,top,0.6666666666666666,middle,-1,,,1288468,2997,1288468,2145,Pathway modules; Lipid metabolism; Lipid metabolism,KEGG_Class,"KEGG Orthology (KO)>>>09100 Metabolism>>>09103 Lipid metabolism>>>00564 Glycerophospholipid metabolism [PATH:ko00564]!!!KEGG Orthology (KO)>>>09100 Metabolism>>>09105 Amino acid metabolism>>>00260 Glycine, serine and threonine metabolism [PATH:ko00260]!!!Enzymes>>>2. Transferases>>>2.7  Transferring phosphorus-containing groups>>>2.7.8  Transferases for other substituted phosphate groups>>>2.7.8.8  CDP-diacylglycerol---serine O-phosphatidyltransferase",KEGG_BRITE
contig_21,true,275900,bottom,0.10629087224831905,low,top,0.6666666666666666,middle,-1,,,1288468,2997,1288468,2145,Pathway modules; Lipid metabolism; Lipid metabolism,KEGG_Class,Phosphatidylserine synthase (PssA),COG20_FUNCTION
contig_21,true,275900,bottom,0.10629087224831905,low,top,0.6666666666666666,middle,-1,,,1288468,2997,1288468,2145,Pathway modules; Lipid metabolism; Lipid metabolism,KEGG_Class,Lipid transport and metabolism,COG20_CATEGORY
contig_21,true,275900,bottom,0.10629087224831905,low,top,0.6666666666666666,middle,-1,,,1288468,2997,1288468,2145,"KEGG Orthology (KO)>>>09100 Metabolism>>>09103 Lipid metabolism>>>00564 Glycerophospholipid metabolism [PATH:ko00564]!!!KEGG Orthology (KO)>>>09100 Metabolism>>>09105 Amino acid metabolism>>>00260 Glycine, serine and threonine metabolism [PATH:ko00260]!!!Enzymes>>>2. Transferases>>>2.7  Transferring phosphorus-containing groups>>>2.7.8  Transferases for other substituted phosphate groups>>>2.7.8.8  CDP-diacylglycerol---serine O-phosphatidyltransferase",KEGG_BRITE,CDP-diacylglycerol---serine O-phosphatidyltransferase [EC:2.7.8.8],KOfam
contig_21,true,275900,bottom,0.10629087224831905,low,top,0.6666666666666666,middle,-1,,,1288468,2997,1288468,2145,"KEGG Orthology (KO)>>>09100 Metabolism>>>09103 Lipid metabolism>>>00564 Glycerophospholipid metabolism [PATH:ko00564]!!!KEGG Orthology (KO)>>>09100 Metabolism>>>09105 Amino acid metabolism>>>00260 Glycine, serine and threonine metabolism [PATH:ko00260]!!!Enzymes>>>2. Transferases>>>2.7  Transferring phosphorus-containing groups>>>2.7.8  Transferases for other substituted phosphate groups>>>2.7.8.8  CDP-diacylglycerol---serine O-phosphatidyltransferase",KEGG_BRITE,"Phosphatidylethanolamine (PE) biosynthesis, PA => PS => PE",KEGG_Module
contig_21,true,275900,bottom,0.10629087224831905,low,top,0.6666666666666666,middle,-1,,,1288468,2997,1288468,2145,"KEGG Orthology (KO)>>>09100 Metabolism>>>09103 Lipid metabolism>>>00564 Glycerophospholipid metabolism [PATH:ko00564]!!!KEGG Orthology (KO)>>>09100 Metabolism>>>09105 Amino acid metabolism>>>00260 Glycine, serine and threonine metabolism [PATH:ko00260]!!!Enzymes>>>2. Transferases>>>2.7  Transferring phosphorus-containing groups>>>2.7.8  Transferases for other substituted phosphate groups>>>2.7.8.8  CDP-diacylglycerol---serine O-phosphatidyltransferase",KEGG_BRITE,Pathway modules; Lipid metabolism; Lipid metabolism,KEGG_Class
contig_21,true,275900,bottom,0.10629087224831905,low,top,0.6666666666666666,middle,-1,,,1288468,2997,1288468,2145,"KEGG Orthology (KO)>>>09100 Metabolism>>>09103 Lipid metabolism>>>00564 Glycerophospholipid metabolism [PATH:ko00564]!!!KEGG Orthology (KO)>>>09100 Metabolism>>>09105 Amino acid metabolism>>>00260 Glycine, serine and threonine metabolism [PATH:ko00260]!!!Enzymes>>>2. Transferases>>>2.7  Transferring phosphorus-containing groups>>>2.7.8  Transferases for other substituted phosphate groups>>>2.7.8.8  CDP-diacylglycerol---serine O-phosphatidyltransferase",KEGG_BRITE,"KEGG Orthology (KO)>>>09100 Metabolism>>>09103 Lipid metabolism>>>00564 Glycerophospholipid metabolism [PATH:ko00564]!!!KEGG Orthology (KO)>>>09100 Metabolism>>>09105 Amino acid metabolism>>>00260 Glycine, serine and threonine metabolism [PATH:ko00260]!!!Enzymes>>>2. Transferases>>>2.7  Transferring phosphorus-containing groups>>>2.7.8  Transferases for other substituted phosphate groups>>>2.7.8.8  CDP-diacylglycerol---serine O-phosphatidyltransferase",KEGG_BRITE
contig_21,true,275900,bottom,0.10629087224831905,low,top,0.6666666666666666,middle,-1,,,1288468,2997,1288468,2145,"KEGG Orthology (KO)>>>09100 Metabolism>>>09103 Lipid metabolism>>>00564 Glycerophospholipid metabolism [PATH:ko00564]!!!KEGG Orthology (KO)>>>09100 Metabolism>>>09105 Amino acid metabolism>>>00260 Glycine, serine and threonine metabolism [PATH:ko00260]!!!Enzymes>>>2. Transferases>>>2.7  Transferring phosphorus-containing groups>>>2.7.8  Transferases for other substituted phosphate groups>>>2.7.8.8  CDP-diacylglycerol---serine O-phosphatidyltransferase",KEGG_BRITE,Phosphatidylserine synthase (PssA),COG20_FUNCTION
contig_21,true,275900,bottom,0.10629087224831905,low,top,0.6666666666666666,middle,-1,,,1288468,2997,1288468,2145,"KEGG Orthology (KO)>>>09100 Metabolism>>>09103 Lipid metabolism>>>00564 Glycerophospholipid metabolism [PATH:ko00564]!!!KEGG Orthology (KO)>>>09100 Metabolism>>>09105 Amino acid metabolism>>>00260 Glycine, serine and threonine metabolism [PATH:ko00260]!!!Enzymes>>>2. Transferases>>>2.7  Transferring phosphorus-containing groups>>>2.7.8  Transferases for other substituted phosphate groups>>>2.7.8.8  CDP-diacylglycerol---serine O-phosphatidyltransferase",KEGG_BRITE,Lipid transport and metabolism,COG20_CATEGORY
contig_21,true,275900,bottom,0.10629087224831905,low,top,0.6666666666666666,middle,-1,,,1288468,2997,1288468,2145,Phosphatidylserine synthase (PssA),COG20_FUNCTION,CDP-diacylglycerol---serine O-phosphatidyltransferase [EC:2.7.8.8],KOfam
contig_21,true,275900,bottom,0.10629087224831905,low,top,0.6666666666666666,middle,-1,,,1288468,2997,1288468,2145,Phosphatidylserine synthase (PssA),COG20_FUNCTION,"Phosphatidylethanolamine (PE) biosynthesis, PA => PS => PE",KEGG_Module
contig_21,true,275900,bottom,0.10629087224831905,low,top,0.6666666666666666,middle,-1,,,1288468,2997,1288468,2145,Phosphatidylserine synthase (PssA),COG20_FUNCTION,Pathway modules; Lipid metabolism; Lipid metabolism,KEGG_Class
contig_21,true,275900,bottom,0.10629087224831905,low,top,0.6666666666666666,middle,-1,,,1288468,2997,1288468,2145,Phosphatidylserine synthase (PssA),COG20_FUNCTION,"KEGG Orthology (KO)>>>09100 Metabolism>>>09103 Lipid metabolism>>>00564 Glycerophospholipid metabolism [PATH:ko00564]!!!KEGG Orthology (KO)>>>09100 Metabolism>>>09105 Amino acid metabolism>>>00260 Glycine, serine and threonine metabolism [PATH:ko00260]!!!Enzymes>>>2. Transferases>>>2.7  Transferring phosphorus-containing groups>>>2.7.8  Transferases for other substituted phosphate groups>>>2.7.8.8  CDP-diacylglycerol---serine O-phosphatidyltransferase",KEGG_BRITE
contig_21,true,275900,bottom,0.10629087224831905,low,top,0.6666666666666666,middle,-1,,,1288468,2997,1288468,2145,Phosphatidylserine synthase (PssA),COG20_FUNCTION,Phosphatidylserine synthase (PssA),COG20_FUNCTION
contig_21,true,275900,bottom,0.10629087224831905,low,top,0.6666666666666666,middle,-1,,,1288468,2997,1288468,2145,Phosphatidylserine synthase (PssA),COG20_FUNCTION,Lipid transport and metabolism,COG20_CATEGORY
contig_21,true,275900,bottom,0.10629087224831905,low,top,0.6666666666666666,middle,-1,,,1288468,2997,1288468,2145,Lipid transport and metabolism,COG20_CATEGORY,CDP-diacylglycerol---serine O-phosphatidyltransferase [EC:2.7.8.8],KOfam
contig_21,true,275900,bottom,0.10629087224831905,low,top,0.6666666666666666,middle,-1,,,1288468,2997,1288468,2145,Lipid transport and metabolism,COG20_CATEGORY,"Phosphatidylethanolamine (PE) biosynthesis, PA => PS => PE",KEGG_Module
contig_21,true,275900,bottom,0.10629087224831905,low,top,0.6666666666666666,middle,-1,,,1288468,2997,1288468,2145,Lipid transport and metabolism,COG20_CATEGORY,Pathway modules; Lipid metabolism; Lipid metabolism,KEGG_Class
contig_21,true,275900,bottom,0.10629087224831905,low,top,0.6666666666666666,middle,-1,,,1288468,2997,1288468,2145,Lipid transport and metabolism,COG20_CATEGORY,"KEGG Orthology (KO)>>>09100 Metabolism>>>09103 Lipid metabolism>>>00564 Glycerophospholipid metabolism [PATH:ko00564]!!!KEGG Orthology (KO)>>>09100 Metabolism>>>09105 Amino acid metabolism>>>00260 Glycine, serine and threonine metabolism [PATH:ko00260]!!!Enzymes>>>2. Transferases>>>2.7  Transferring phosphorus-containing groups>>>2.7.8  Transferases for other substituted phosphate groups>>>2.7.8.8  CDP-diacylglycerol---serine O-phosphatidyltransferase",KEGG_BRITE
contig_21,true,275900,bottom,0.10629087224831905,low,top,0.6666666666666666,middle,-1,,,1288468,2997,1288468,2145,Lipid transport and metabolism,COG20_CATEGORY,Phosphatidylserine synthase (PssA),COG20_FUNCTION
contig_21,true,275900,bottom,0.10629087224831905,low,top,0.6666666666666666,middle,-1,,,1288468,2997,1288468,2145,Lipid transport and metabolism,COG20_CATEGORY,Lipid transport and metabolism,COG20_CATEGORY
contig_21,true,115693,bottom,0.5882716049382716,middle,top,0.16666666666666666,low,-1,,,1288295,2567,1288295,1520,quinolinate synthase [EC:2.5.1.72],KOfam,quinolinate synthase [EC:2.5.1.72],KOfam
contig_21,true,115693,bottom,0.5882716049382716,middle,top,0.16666666666666666,low,-1,,,1288295,2567,1288295,1520,quinolinate synthase [EC:2.5.1.72],KOfam,"NAD biosynthesis, aspartate => quinolinate => NAD",KEGG_Module
contig_21,true,115693,bottom,0.5882716049382716,middle,top,0.16666666666666666,low,-1,,,1288295,2567,1288295,1520,quinolinate synthase [EC:2.5.1.72],KOfam,Pathway modules; Metabolism of cofactors and vitamins; Cofactor and vitamin metabolism,KEGG_Class
contig_21,true,115693,bottom,0.5882716049382716,middle,top,0.16666666666666666,low,-1,,,1288295,2567,1288295,1520,quinolinate synthase [EC:2.5.1.72],KOfam,"KEGG Orthology (KO)>>>09100 Metabolism>>>09108 Metabolism of cofactors and vitamins>>>00760 Nicotinate and nicotinamide metabolism [PATH:ko00760]!!!Enzymes>>>2. Transferases>>>2.5  Transferring alkyl or aryl groups, other than methyl groups>>>2.5.1  Transferring alkyl or aryl groups, other than methyl groups (only sub-subclass identified to date)>>>2.5.1.72  quinolinate synthase",KEGG_BRITE
contig_21,true,115693,bottom,0.5882716049382716,middle,top,0.16666666666666666,low,-1,,,1288295,2567,1288295,1520,quinolinate synthase [EC:2.5.1.72],KOfam,Quinolinate synthase (NadA) (PDB:4HHE) (PUBMED:24498065),COG20_FUNCTION
contig_21,true,115693,bottom,0.5882716049382716,middle,top,0.16666666666666666,low,-1,,,1288295,2567,1288295,1520,quinolinate synthase [EC:2.5.1.72],KOfam,Coenzyme transport and metabolism,COG20_CATEGORY
contig_21,true,115693,bottom,0.5882716049382716,middle,top,0.16666666666666666,low,-1,,,1288295,2567,1288295,1520,quinolinate synthase [EC:2.5.1.72],KOfam,NAD biosynthesis,COG20_PATHWAY
contig_21,true,115693,bottom,0.5882716049382716,middle,top,0.16666666666666666,low,-1,,,1288295,2567,1288295,1520,"NAD biosynthesis, aspartate => quinolinate => NAD",KEGG_Module,quinolinate synthase [EC:2.5.1.72],KOfam
contig_21,true,115693,bottom,0.5882716049382716,middle,top,0.16666666666666666,low,-1,,,1288295,2567,1288295,1520,"NAD biosynthesis, aspartate => quinolinate => NAD",KEGG_Module,"NAD biosynthesis, aspartate => quinolinate => NAD",KEGG_Module
contig_21,true,115693,bottom,0.5882716049382716,middle,top,0.16666666666666666,low,-1,,,1288295,2567,1288295,1520,"NAD biosynthesis, aspartate => quinolinate => NAD",KEGG_Module,Pathway modules; Metabolism of cofactors and vitamins; Cofactor and vitamin metabolism,KEGG_Class
contig_21,true,115693,bottom,0.5882716049382716,middle,top,0.16666666666666666,low,-1,,,1288295,2567,1288295,1520,"NAD biosynthesis, aspartate => quinolinate => NAD",KEGG_Module,"KEGG Orthology (KO)>>>09100 Metabolism>>>09108 Metabolism of cofactors and vitamins>>>00760 Nicotinate and nicotinamide metabolism [PATH:ko00760]!!!Enzymes>>>2. Transferases>>>2.5  Transferring alkyl or aryl groups, other than methyl groups>>>2.5.1  Transferring alkyl or aryl groups, other than methyl groups (only sub-subclass identified to date)>>>2.5.1.72  quinolinate synthase",KEGG_BRITE
contig_21,true,115693,bottom,0.5882716049382716,middle,top,0.16666666666666666,low,-1,,,1288295,2567,1288295,1520,"NAD biosynthesis, aspartate => quinolinate => NAD",KEGG_Module,Quinolinate synthase (NadA) (PDB:4HHE) (PUBMED:24498065),COG20_FUNCTION
contig_21,true,115693,bottom,0.5882716049382716,middle,top,0.16666666666666666,low,-1,,,1288295,2567,1288295,1520,"NAD biosynthesis, aspartate => quinolinate => NAD",KEGG_Module,Coenzyme transport and metabolism,COG20_CATEGORY
contig_21,true,115693,bottom,0.5882716049382716,middle,top,0.16666666666666666,low,-1,,,1288295,2567,1288295,1520,"NAD biosynthesis, aspartate => quinolinate => NAD",KEGG_Module,NAD biosynthesis,COG20_PATHWAY
contig_21,true,115693,bottom,0.5882716049382716,middle,top,0.16666666666666666,low,-1,,,1288295,2567,1288295,1520,Pathway modules; Metabolism of cofactors and vitamins; Cofactor and vitamin metabolism,KEGG_Class,quinolinate synthase [EC:2.5.1.72],KOfam
contig_21,true,115693,bottom,0.5882716049382716,middle,top,0.16666666666666666,low,-1,,,1288295,2567,1288295,1520,Pathway modules; Metabolism of cofactors and vitamins; Cofactor and vitamin metabolism,KEGG_Class,"NAD biosynthesis, aspartate => quinolinate => NAD",KEGG_Module
contig_21,true,115693,bottom,0.5882716049382716,middle,top,0.16666666666666666,low,-1,,,1288295,2567,1288295,1520,Pathway modules; Metabolism of cofactors and vitamins; Cofactor and vitamin metabolism,KEGG_Class,Pathway modules; Metabolism of cofactors and vitamins; Cofactor and vitamin metabolism,KEGG_Class
contig_21,true,115693,bottom,0.5882716049382716,middle,top,0.16666666666666666,low,-1,,,1288295,2567,1288295,1520,Pathway modules; Metabolism of cofactors and vitamins; Cofactor and vitamin metabolism,KEGG_Class,"KEGG Orthology (KO)>>>09100 Metabolism>>>09108 Metabolism of cofactors and vitamins>>>00760 Nicotinate and nicotinamide metabolism [PATH:ko00760]!!!Enzymes>>>2. Transferases>>>2.5  Transferring alkyl or aryl groups, other than methyl groups>>>2.5.1  Transferring alkyl or aryl groups, other than methyl groups (only sub-subclass identified to date)>>>2.5.1.72  quinolinate synthase",KEGG_BRITE
contig_21,true,115693,bottom,0.5882716049382716,middle,top,0.16666666666666666,low,-1,,,1288295,2567,1288295,1520,Pathway modules; Metabolism of cofactors and vitamins; Cofactor and vitamin metabolism,KEGG_Class,Quinolinate synthase (NadA) (PDB:4HHE) (PUBMED:24498065),COG20_FUNCTION
contig_21,true,115693,bottom,0.5882716049382716,middle,top,0.16666666666666666,low,-1,,,1288295,2567,1288295,1520,Pathway modules; Metabolism of cofactors and vitamins; Cofactor and vitamin metabolism,KEGG_Class,Coenzyme transport and metabolism,COG20_CATEGORY
contig_21,true,115693,bottom,0.5882716049382716,middle,top,0.16666666666666666,low,-1,,,1288295,2567,1288295,1520,Pathway modules; Metabolism of cofactors and vitamins; Cofactor and vitamin metabolism,KEGG_Class,NAD biosynthesis,COG20_PATHWAY
contig_21,true,115693,bottom,0.5882716049382716,middle,top,0.16666666666666666,low,-1,,,1288295,2567,1288295,1520,"KEGG Orthology (KO)>>>09100 Metabolism>>>09108 Metabolism of cofactors and vitamins>>>00760 Nicotinate and nicotinamide metabolism [PATH:ko00760]!!!Enzymes>>>2. Transferases>>>2.5  Transferring alkyl or aryl groups, other than methyl groups>>>2.5.1  Transferring alkyl or aryl groups, other than methyl groups (only sub-subclass identified to date)>>>2.5.1.72  quinolinate synthase",KEGG_BRITE,quinolinate synthase [EC:2.5.1.72],KOfam
contig_21,true,115693,bottom,0.5882716049382716,middle,top,0.16666666666666666,low,-1,,,1288295,2567,1288295,1520,"KEGG Orthology (KO)>>>09100 Metabolism>>>09108 Metabolism of cofactors and vitamins>>>00760 Nicotinate and nicotinamide metabolism [PATH:ko00760]!!!Enzymes>>>2. Transferases>>>2.5  Transferring alkyl or aryl groups, other than methyl groups>>>2.5.1  Transferring alkyl or aryl groups, other than methyl groups (only sub-subclass identified to date)>>>2.5.1.72  quinolinate synthase",KEGG_BRITE,"NAD biosynthesis, aspartate => quinolinate => NAD",KEGG_Module
contig_21,true,115693,bottom,0.5882716049382716,middle,top,0.16666666666666666,low,-1,,,1288295,2567,1288295,1520,"KEGG Orthology (KO)>>>09100 Metabolism>>>09108 Metabolism of cofactors and vitamins>>>00760 Nicotinate and nicotinamide metabolism [PATH:ko00760]!!!Enzymes>>>2. Transferases>>>2.5  Transferring alkyl or aryl groups, other than methyl groups>>>2.5.1  Transferring alkyl or aryl groups, other than methyl groups (only sub-subclass identified to date)>>>2.5.1.72  quinolinate synthase",KEGG_BRITE,Pathway modules; Metabolism of cofactors and vitamins; Cofactor and vitamin metabolism,KEGG_Class
contig_21,true,115693,bottom,0.5882716049382716,middle,top,0.16666666666666666,low,-1,,,1288295,2567,1288295,1520,"KEGG Orthology (KO)>>>09100 Metabolism>>>09108 Metabolism of cofactors and vitamins>>>00760 Nicotinate and nicotinamide metabolism [PATH:ko00760]!!!Enzymes>>>2. Transferases>>>2.5  Transferring alkyl or aryl groups, other than methyl groups>>>2.5.1  Transferring alkyl or aryl groups, other than methyl groups (only sub-subclass identified to date)>>>2.5.1.72  quinolinate synthase",KEGG_BRITE,"KEGG Orthology (KO)>>>09100 Metabolism>>>09108 Metabolism of cofactors and vitamins>>>00760 Nicotinate and nicotinamide metabolism [PATH:ko00760]!!!Enzymes>>>2. Transferases>>>2.5  Transferring alkyl or aryl groups, other than methyl groups>>>2.5.1  Transferring alkyl or aryl groups, other than methyl groups (only sub-subclass identified to date)>>>2.5.1.72  quinolinate synthase",KEGG_BRITE
contig_21,true,115693,bottom,0.5882716049382716,middle,top,0.16666666666666666,low,-1,,,1288295,2567,1288295,1520,"KEGG Orthology (KO)>>>09100 Metabolism>>>09108 Metabolism of cofactors and vitamins>>>00760 Nicotinate and nicotinamide metabolism [PATH:ko00760]!!!Enzymes>>>2. Transferases>>>2.5  Transferring alkyl or aryl groups, other than methyl groups>>>2.5.1  Transferring alkyl or aryl groups, other than methyl groups (only sub-subclass identified to date)>>>2.5.1.72  quinolinate synthase",KEGG_BRITE,Quinolinate synthase (NadA) (PDB:4HHE) (PUBMED:24498065),COG20_FUNCTION
contig_21,true,115693,bottom,0.5882716049382716,middle,top,0.16666666666666666,low,-1,,,1288295,2567,1288295,1520,"KEGG Orthology (KO)>>>09100 Metabolism>>>09108 Metabolism of cofactors and vitamins>>>00760 Nicotinate and nicotinamide metabolism [PATH:ko00760]!!!Enzymes>>>2. Transferases>>>2.5  Transferring alkyl or aryl groups, other than methyl groups>>>2.5.1  Transferring alkyl or aryl groups, other than methyl groups (only sub-subclass identified to date)>>>2.5.1.72  quinolinate synthase",KEGG_BRITE,Coenzyme transport and metabolism,COG20_CATEGORY
contig_21,true,115693,bottom,0.5882716049382716,middle,top,0.16666666666666666,low,-1,,,1288295,2567,1288295,1520,"KEGG Orthology (KO)>>>09100 Metabolism>>>09108 Metabolism of cofactors and vitamins>>>00760 Nicotinate and nicotinamide metabolism [PATH:ko00760]!!!Enzymes>>>2. Transferases>>>2.5  Transferring alkyl or aryl groups, other than methyl groups>>>2.5.1  Transferring alkyl or aryl groups, other than methyl groups (only sub-subclass identified to date)>>>2.5.1.72  quinolinate synthase",KEGG_BRITE,NAD biosynthesis,COG20_PATHWAY
contig_21,true,115693,bottom,0.5882716049382716,middle,top,0.16666666666666666,low,-1,,,1288295,2567,1288295,1520,Quinolinate synthase (NadA) (PDB:4HHE) (PUBMED:24498065),COG20_FUNCTION,quinolinate synthase [EC:2.5.1.72],KOfam
contig_21,true,115693,bottom,0.5882716049382716,middle,top,0.16666666666666666,low,-1,,,1288295,2567,1288295,1520,Quinolinate synthase (NadA) (PDB:4HHE) (PUBMED:24498065),COG20_FUNCTION,"NAD biosynthesis, aspartate => quinolinate => NAD",KEGG_Module
contig_21,true,115693,bottom,0.5882716049382716,middle,top,0.16666666666666666,low,-1,,,1288295,2567,1288295,1520,Quinolinate synthase (NadA) (PDB:4HHE) (PUBMED:24498065),COG20_FUNCTION,Pathway modules; Metabolism of cofactors and vitamins; Cofactor and vitamin metabolism,KEGG_Class
contig_21,true,115693,bottom,0.5882716049382716,middle,top,0.16666666666666666,low,-1,,,1288295,2567,1288295,1520,Quinolinate synthase (NadA) (PDB:4HHE) (PUBMED:24498065),COG20_FUNCTION,"KEGG Orthology (KO)>>>09100 Metabolism>>>09108 Metabolism of cofactors and vitamins>>>00760 Nicotinate and nicotinamide metabolism [PATH:ko00760]!!!Enzymes>>>2. Transferases>>>2.5  Transferring alkyl or aryl groups, other than methyl groups>>>2.5.1  Transferring alkyl or aryl groups, other than methyl groups (only sub-subclass identified to date)>>>2.5.1.72  quinolinate synthase",KEGG_BRITE
contig_21,true,115693,bottom,0.5882716049382716,middle,top,0.16666666666666666,low,-1,,,1288295,2567,1288295,1520,Quinolinate synthase (NadA) (PDB:4HHE) (PUBMED:24498065),COG20_FUNCTION,Quinolinate synthase (NadA) (PDB:4HHE) (PUBMED:24498065),COG20_FUNCTION
contig_21,true,115693,bottom,0.5882716049382716,middle,top,0.16666666666666666,low,-1,,,1288295,2567,1288295,1520,Quinolinate synthase (NadA) (PDB:4HHE) (PUBMED:24498065),COG20_FUNCTION,Coenzyme transport and metabolism,COG20_CATEGORY
contig_21,true,115693,bottom,0.5882716049382716,middle,top,0.16666666666666666,low,-1,,,1288295,2567,1288295,1520,Quinolinate synthase (NadA) (PDB:4HHE) (PUBMED:24498065),COG20_FUNCTION,NAD biosynthesis,COG20_PATHWAY
contig_21,true,115693,bottom,0.5882716049382716,middle,top,0.16666666666666666,low,-1,,,1288295,2567,1288295,1520,Coenzyme transport and metabolism,COG20_CATEGORY,quinolinate synthase [EC:2.5.1.72],KOfam
contig_21,true,115693,bottom,0.5882716049382716,middle,top,0.16666666666666666,low,-1,,,1288295,2567,1288295,1520,Coenzyme transport and metabolism,COG20_CATEGORY,"NAD biosynthesis, aspartate => quinolinate => NAD",KEGG_Module
contig_21,true,115693,bottom,0.5882716049382716,middle,top,0.16666666666666666,low,-1,,,1288295,2567,1288295,1520,Coenzyme transport and metabolism,COG20_CATEGORY,Pathway modules; Metabolism of cofactors and vitamins; Cofactor and vitamin metabolism,KEGG_Class
contig_21,true,115693,bottom,0.5882716049382716,middle,top,0.16666666666666666,low,-1,,,1288295,2567,1288295,1520,Coenzyme transport and metabolism,COG20_CATEGORY,"KEGG Orthology (KO)>>>09100 Metabolism>>>09108 Metabolism of cofactors and vitamins>>>00760 Nicotinate and nicotinamide metabolism [PATH:ko00760]!!!Enzymes>>>2. Transferases>>>2.5  Transferring alkyl or aryl groups, other than methyl groups>>>2.5.1  Transferring alkyl or aryl groups, other than methyl groups (only sub-subclass identified to date)>>>2.5.1.72  quinolinate synthase",KEGG_BRITE
contig_21,true,115693,bottom,0.5882716049382716,middle,top,0.16666666666666666,low,-1,,,1288295,2567,1288295,1520,Coenzyme transport and metabolism,COG20_CATEGORY,Quinolinate synthase (NadA) (PDB:4HHE) (PUBMED:24498065),COG20_FUNCTION
contig_21,true,115693,bottom,0.5882716049382716,middle,top,0.16666666666666666,low,-1,,,1288295,2567,1288295,1520,Coenzyme transport and metabolism,COG20_CATEGORY,Coenzyme transport and metabolism,COG20_CATEGORY
contig_21,true,115693,bottom,0.5882716049382716,middle,top,0.16666666666666666,low,-1,,,1288295,2567,1288295,1520,Coenzyme transport and metabolism,COG20_CATEGORY,NAD biosynthesis,COG20_PATHWAY
contig_21,true,115693,bottom,0.5882716049382716,middle,top,0.16666666666666666,low,-1,,,1288295,2567,1288295,1520,NAD biosynthesis,COG20_PATHWAY,quinolinate synthase [EC:2.5.1.72],KOfam
contig_21,true,115693,bottom,0.5882716049382716,middle,top,0.16666666666666666,low,-1,,,1288295,2567,1288295,1520,NAD biosynthesis,COG20_PATHWAY,"NAD biosynthesis, aspartate => quinolinate => NAD",KEGG_Module
contig_21,true,115693,bottom,0.5882716049382716,middle,top,0.16666666666666666,low,-1,,,1288295,2567,1288295,1520,NAD biosynthesis,COG20_PATHWAY,Pathway modules; Metabolism of cofactors and vitamins; Cofactor and vitamin metabolism,KEGG_Class
